,name,Suburb,State,post,cost_text,Latitude,longitude,Beds,Baths,Parking,School,Cloest_shops,pyte,SA2_code,SA2_name,LGA_code,LGA_name,Crime_rate,Pop_density,School_with_rank,Total_employee_income_median,Total_employee_income_mean,Total_income_median,Total_income_mean,Nearest_Bus_Stop,Nearest_Tram_Stop,Nearest_Regional_Train_Station,is_nearby_hospital,is_cbd,median_2019_2020,mean_2019_2020,Nearest_Metro_Train_Station,Unnamed: 32,Unnamed: 33,driving distance/time,walking distance/time,school_rank_value,bus_value,tram_value,train_value,country_train,walk_time,drive_time
445,1/27 Woodlands Avenue Kew,East,VIC,3102,895.0,-37.798063,145.0568938,3,3,2,"{'Kew High School': 0.6, 'Kew East Primary School': 0.7, 'Bulleen Heights School-Manningham Road Campus': 5.1}","['Ivanhoe Plaza', -37.768183, 145.04146, 13]",town_house,207011154,Kew East,21110,Boroondara,4251.199745,1634.208252,"[['Kew High School', 0.6, 174], ['Kew East Primary School', 0.7, 35], ['Bulleen Heights School-Manningham Road Campus', 5.1, None]]",60000.0,83747.0,60124.0,92805.0,"['Auburn Railway Station (Hawthorn East)', -37.822398, 145.045844, 2.874775801585898]","['42-Irymple Ave/High St (Kew East)', -37.796397, 145.057159, 0.1867104910182775]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 6.536770541797101]",True,False,60329,94299,"['Auburn Railway Station (Hawthorn East)', -37.822398, 145.045844, 2.874775801585898]",,,5729.8/654.3,5349.2/3851.4,0.0538461538461538,0.9582586005286328,0.0373420982036555,0.2874775801585898,0.2178923513932367,3851.4,654.3
446,15 Harp Road Kew,East,VIC,3102,650.0,-37.7992684,145.0517816,2,1,2,"{'Kew East Primary School': 0.4, 'Kew High School': 1.0, 'Bulleen Heights School': 5.5}","['Ivanhoe Plaza', -37.768183, 145.04146, 13]",town_house,207011154,Kew East,21110,Boroondara,4251.199745,1634.208252,"[['Kew East Primary School', 0.4, 35], ['Kew High School', 1.0, 174], ['Bulleen Heights School', 5.5, None]]",60000.0,83747.0,60124.0,92805.0,"['Auburn Railway Station (Hawthorn East)', -37.822398, 145.045844, 2.6242551073341067]","['40-Harp Village/High St (Kew East)', -37.798721, 145.052192, 0.0707471455298919]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 6.0751893209061]",True,False,60329,94299,"['Auburn Railway Station (Hawthorn East)', -37.822398, 145.045844, 2.6242551073341067]",,,6676.5/688.1,4955.5/3567.9,0.0538461538461538,0.8747517024447022,0.0141494291059783,0.2624255107334107,0.20250631069687,3567.9,688.1
447,7 Threadneedle Street,Balwyn,VIC,3103,1400.0,-37.8116274,145.0985991,4,4,2,"{'Mont Albert Primary School': 0.4, 'Box Hill Senior Secondary College': 1.2, 'Koonung Secondary College': 1.8}","['Box Hill Central', -37.818677, 145.12179, 164]",town_house,207011147,Balwyn,21110,Boroondara,4251.199745,2917.226318,"[['Mont Albert Primary School', 0.4, 26], ['Box Hill Senior Secondary College', 1.2, 470], ['Koonung Secondary College', 1.8, 123]]",52536.0,80153.0,51902.0,88497.0,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 1.0596418069888809]","['53-Union Rd/Whitehorse Rd (Balwyn)', -37.814946, 145.099249, 0.37340169732544337]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 8.82201339622708]",True,False,51703,90138,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 1.0596418069888809]",,,2874.7/251.4,2728.7/1964.7,0.04,0.3532139356629603,0.0746803394650886,0.105964180698888,0.2940671132075693,1964.7,251.4
448,2/226 Belmore Road,Balwyn,VIC,3103,970.0,-37.8047308,145.089858,4,2,2,"{'Greythorn Primary School': 0.6, 'Balwyn High School': 1.4, 'Bulleen Heights School-Manningham Road Campus': 3.8}","['Box Hill Central', -37.818677, 145.12179, 164]",town_house,207011147,Balwyn,21110,Boroondara,4251.199745,2917.226318,"[['Greythorn Primary School', 0.6, 90], ['Balwyn High School', 1.4, 72], ['Bulleen Heights School-Manningham Road Campus', 3.8, None]]",52536.0,80153.0,51902.0,88497.0,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 2.1367790873458476]","['49-Northcote Ave/Whitehorse Rd (Balwyn)', -37.813552, 145.087755, 0.9981199975769919]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 9.017789690766879]",True,False,51703,90138,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 2.1367790873458476]",,,4603.4/376.9,4285.5/3085.5,0.1107692307692307,0.7122596957819493,0.1996239995153984,0.2136779087345847,0.3005929896922293,3085.5,376.9
449,1/35 Jurang Street,Balwyn,VIC,3103,925.0,-37.8109594,145.0864705,3,2,1,"{'Balwyn Primary School': 0.5, 'Balwyn High School': 1.7, 'Bulleen Heights School-Manningham Road Campus': 4.6}","['Box Hill Central', -37.818677, 145.12179, 164]",town_house,207011147,Balwyn,21110,Boroondara,4251.199745,2917.226318,"[['Balwyn Primary School', 0.5, 15], ['Balwyn High School', 1.7, 72], ['Bulleen Heights School-Manningham Road Campus', 4.6, None]]",52536.0,80153.0,51902.0,88497.0,"['Chatham Railway Station (Surrey Hills)', -37.8243, 145.088648, 1.495687627113344]","['49-Northcote Ave/Whitehorse Rd (Balwyn)', -37.813552, 145.087755, 0.3095808295388699]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 8.340725534532766]",True,False,51703,90138,"['Chatham Railway Station (Surrey Hills)', -37.8243, 145.088648, 1.495687627113344]",,,3868.4/328.0,4185.9/3013.8,0.023076923076923,0.4985625423711146,0.0619161659077739,0.1495687627113344,0.2780241844844255,3013.8,328.0
450,1/25 Kitchener Street,Deepdene,VIC,3103,595.0,-37.8088921,145.0653646,2,1,1,"{'Deepdene Primary School': 0.4, 'Kew High School': 1.6, 'Bulleen Heights School-Manningham Road Campus': 5.3}","['Tooronga Village', -37.845596113968, 145.04558170316, 26]",town_house,207011147,Balwyn,21110,Boroondara,4251.199745,2917.226318,"[['Deepdene Primary School', 0.4, 192], ['Kew High School', 1.6, 174], ['Bulleen Heights School-Manningham Road Campus', 5.3, None]]",52536.0,80153.0,51902.0,88497.0,"['East Camberwell Railway Station (Camberwell)', -37.825894, 145.06819, 1.906746045780255]","['43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn)', -37.810787, 145.064722, 0.21813460644431087]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 6.818040872468163]",True,False,51703,90138,"['East Camberwell Railway Station (Camberwell)', -37.825894, 145.06819, 1.906746045780255]",,,6454.6/612.5,5701.4/4105.0,0.2676923076923077,0.635582015260085,0.0436269212888621,0.1906746045780255,0.2272680290822721,4105.0,612.5
451,1/25 Kitchener Street,Deepdene,VIC,3103,595.0,-37.8088921,145.0653646,2,1,1,"{'Deepdene Primary School': 0.4, 'Kew High School': 1.6, 'Bulleen Heights School-Manningham Road Campus': 5.3}","['Tooronga Village', -37.845596113968, 145.04558170316, 26]",town_house,207011147,Balwyn,21110,Boroondara,4251.199745,2917.226318,"[['Deepdene Primary School', 0.4, 192], ['Kew High School', 1.6, 174], ['Bulleen Heights School-Manningham Road Campus', 5.3, None]]",52536.0,80153.0,51902.0,88497.0,"['East Camberwell Railway Station (Camberwell)', -37.825894, 145.06819, 1.906746045780255]","['43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn)', -37.810787, 145.064722, 0.21813460644431087]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 6.818040872468163]",True,False,51703,90138,"['East Camberwell Railway Station (Camberwell)', -37.825894, 145.06819, 1.906746045780255]",,,6454.6/612.5,5701.4/4105.0,0.2676923076923077,0.635582015260085,0.0436269212888621,0.1906746045780255,0.2272680290822721,4105.0,612.5
452,2/13 Glenthorn Avenue Balwyn,North,VIC,3104,1280.0,-37.8025432,145.0965945,4,3,2,"{'Greythorn Primary School': 0.1, 'Box Hill Senior Secondary College': 1.5, 'Balwyn High School': 1.8}","['Box Hill Central', -37.818677, 145.12179, 164]",town_house,207011148,Balwyn North,21110,Boroondara,4251.199745,2405.641113,"[['Greythorn Primary School', 0.1, 90], ['Box Hill Senior Secondary College', 1.5, 470], ['Balwyn High School', 1.8, 72]]",53344.0,76264.0,52750.0,82641.0,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 2.03489008594732]","['51-Narrak Rd/Whitehorse Rd (Balwyn)', -37.814405, 145.094787, 1.3284960112196715]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 9.588380647162282]",True,False,53053,82814,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 2.03489008594732]",,,4302.8/387.3,3857.3/2777.2,0.1107692307692307,0.6782966953157733,0.2656992022439343,0.2034890085947319,0.3196126882387427,2777.2,387.3
453,46a Yeneda Street Balwyn,North,VIC,3104,1250.0,-37.8017968,145.1034457,4,3,2,"{'Greythorn Primary School': 0.7, 'Box Hill Senior Secondary College': 1.1, 'Koonung Secondary College': 1.1}","['Box Hill Central', -37.818677, 145.12179, 164]",town_house,207011148,Balwyn North,21110,Boroondara,4251.199745,2405.641113,"[['Greythorn Primary School', 0.7, 90], ['Box Hill Senior Secondary College', 1.1, 470], ['Koonung Secondary College', 1.1, 123]]",53344.0,76264.0,52750.0,82641.0,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 1.9689212483022138]","['53-Union Rd/Whitehorse Rd (Balwyn)', -37.814946, 145.099249, 1.507891407157873]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 9.97005731024145]",True,False,53053,82814,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 1.9689212483022138]",,,3822.9/364.1,3514.0/2530.1,0.1384615384615384,0.6563070827674046,0.3015782814315746,0.1968921248302214,0.3323352436747149,2530.1,364.1
454,1B Oravel Street Balwyn,North,VIC,3104,970.0,-37.7858516,145.0950521,4,3,1,"{'Boroondara Park Primary School': 0.7, 'Bulleen Heights School-Manningham Road Campus': 1.7, 'Balwyn High School': 2.1}","['Bulleen Plaza', -37.76613, 145.091637, 62]",town_house,207011148,Balwyn North,21110,Boroondara,4251.199745,2405.641113,"[['Boroondara Park Primary School', 0.7, 154], ['Bulleen Heights School-Manningham Road Campus', 1.7, None], ['Balwyn High School', 2.1, 72]]",53344.0,76264.0,52750.0,82641.0,,"['51-Balwyn Rd/Doncaster Rd (Balwyn North)', -37.794648, 145.084631, 1.3398780636124934]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 10.147879996455252]",True,False,53053,82814,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 3.8452343252797663]",,,4984.9/582.1,2574.7/1853.8,0.1107692307692307,1.0,0.2679756127224987,0.3845234325279766,0.3382626665485084,1853.8,582.1
455,3/11 Valentine Street,Bulleen,VIC,3105,760.0,-37.7747317,145.100866,4,2,2,"{'Bulleen Heights School-Manningham Road Campus': 0.4, 'Bulleen Heights School': 1.4, 'Templestowe Valley Primary School': 1.7}","['Bulleen Plaza', -37.76613, 145.091637, 62]",town_house,207021156,Bulleen,24210,Manningham,3027.545441,1712.011475,"[['Bulleen Heights School-Manningham Road Campus', 0.4, None], ['Bulleen Heights School', 1.4, None], ['Templestowe Valley Primary School', 1.7, 296]]",53922.0,66845.0,49223.0,65889.0,,"['51-Balwyn Rd/Doncaster Rd (Balwyn North)', -37.794648, 145.084631, 2.634379064721927]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 11.16725360879488]",True,False,51507,68522,"['Heidelberg Railway Station (Heidelberg)', -37.757073, 145.060686, 4.041018238379592]",,,1667.5/206.9,1983.0/1427.7,0.4553846153846154,1.0,0.5268758129443853,0.4041018238379592,0.3722417869598293,1427.7,206.9
456,1/29 Lawanna Drive,Templestowe,VIC,3106,860.0,-37.7690887,145.1371738,4,3,2,"{'Templestowe College': 1.4, 'Templestowe Park Primary School': 1.5, 'Bulleen Heights School-Manningham Road Campus': 2.9}","['Westfield Doncaster', -37.78685, 145.125332, 377]",town_house,207021159,Templestowe,24210,Manningham,3027.545441,1063.619873,"[['Templestowe College', 1.4, 231], ['Templestowe Park Primary School', 1.5, 261], ['Bulleen Heights School-Manningham Road Campus', 2.9, None]]",52039.0,71731.0,49823.0,80019.0,,,"['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 14.29099039683665]",True,False,50147,77743,"['Box Hill Railway Station (Box Hill)', -37.819222, 145.121429, 5.74367440223533]",,,3762.3/402.2,3788.5/2727.7,0.3553846153846154,1.0,1.0,0.574367440223533,0.4763663465612217,2727.7,402.2
457,1/29 Lawanna Drive,Templestowe,VIC,3106,860.0,-37.7690419,145.1371034,4,3,2,"{'Templestowe College': 1.4, 'Templestowe Park Primary School': 1.5, 'Bulleen Heights School-Manningham Road Campus': 2.9}","['Westfield Doncaster', -37.78685, 145.125332, 377]",town_house,207021159,Templestowe,24210,Manningham,3027.545441,1063.619873,"[['Templestowe College', 1.4, 231], ['Templestowe Park Primary School', 1.5, 261], ['Bulleen Heights School-Manningham Road Campus', 2.9, None]]",52039.0,71731.0,49823.0,80019.0,,,"['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 14.287631344196692]",True,False,50147,77743,"['Box Hill Railway Station (Box Hill)', -37.819222, 145.121429, 5.747239807517153]",,,3769.3/403.9,3783.6/2724.2,0.3553846153846154,1.0,1.0,0.5747239807517153,0.4762543781398897,2724.2,403.9
458,1/5 Glenmanor Close,Templestowe,VIC,3106,780.0,-37.7600178,145.1652592,4,2,2,"{'Serpell Primary School': 1.4, 'Warrandyte High School': 2.2, 'Bulleen Heights School-Manningham Road Campus': 5.5}","['The Pines Shopping Centre', -37.763554, 145.168284, 94]",town_house,207021159,Templestowe,24210,Manningham,3027.545441,1063.619873,"[['Serpell Primary School', 1.4, 4], ['Warrandyte High School', 2.2, 519], ['Bulleen Heights School-Manningham Road Campus', 5.5, None]]",52039.0,71731.0,49823.0,80019.0,,,"['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 16.934000765778364]",True,False,50147,77743,"['Eltham Railway Station (Eltham)', -37.71355, 145.147822, 5.389705430256391]",,,872.8/145.8,761.1/548.0,0.0061538461538461,1.0,1.0,0.5389705430256391,0.5644666921926121,548.0,145.8
459,Unit 2/106 Parker Street,Templestowe,VIC,3106,695.0,-37.7573846,145.1230653,3,2,2,"{'Templestowe College': 1.1, 'Templestowe Heights Primary School': 1.1, 'Bulleen Heights School-Manningham Road Campus': 2.3}","['Bulleen Plaza', -37.76613, 145.091637, 62]",town_house,207021159,Templestowe,24210,Manningham,3027.545441,1063.619873,"[['Templestowe College', 1.1, 231], ['Templestowe Heights Primary School', 1.1, 197], ['Bulleen Heights School-Manningham Road Campus', 2.3, None]]",52039.0,71731.0,49823.0,80019.0,,,"['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 13.833779925223658]",True,False,50147,77743,"['Montmorency Railway Station (Montmorency)', -37.715296, 145.121516, 4.6820214202593595]",,,3902.7/405.6,4261.1/3068.0,0.3030769230769231,1.0,1.0,0.4682021420259359,0.4611259975074552,3068.0,405.6
460,1/4 Sunhill Road Templestowe,Lower,VIC,3107,680.0,-37.7659925,145.1060205,3,2,1,"{'Templestowe Valley Primary School': 0.7, 'Bulleen Heights School-Manningham Road Campus': 0.7, 'Bulleen Heights School': 1.0}","['Bulleen Plaza', -37.76613, 145.091637, 62]",town_house,207021160,Templestowe Lower,24210,Manningham,3027.545441,2412.016357,"[['Templestowe Valley Primary School', 0.7, 296], ['Bulleen Heights School-Manningham Road Campus', 0.7, None], ['Bulleen Heights School', 1.0, None]]",54917.0,68566.0,48542.0,65252.0,,"['51-Balwyn Rd/Doncaster Rd (Balwyn North)', -37.794648, 145.084631, 3.699524483603401]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 12.055805670690638]",True,False,49423,65957,"['Heidelberg Railway Station (Heidelberg)', -37.757073, 145.060686, 4.106779512328667]",,,1751.1/181.2,1665.5/1199.2,0.4553846153846154,1.0,0.7399048967206803,0.4106779512328667,0.4018601890230213,1199.2,181.2
461,6/165-170 George Street,Doncaster,VIC,3108,950.0,-37.7801163,145.1427138,4,2,2,"{'Doncaster Gardens Primary School': 0.5, 'Doncaster Secondary College': 0.6, 'Bulleen Heights School-Manningham Road Campus': 3.5}","['Westfield Doncaster', -37.78685, 145.125332, 377]",town_house,207021157,Doncaster,24210,Manningham,3027.545441,2919.373535,"[['Doncaster Gardens Primary School', 0.5, 18], ['Doncaster Secondary College', 0.6, 184], ['Bulleen Heights School-Manningham Road Campus', 3.5, None]]",47854.0,60171.0,42170.0,59387.0,,"['58-Box Hill Central/Whitehorse Rd (Box Hill)', -37.817876, 145.122349, 4.564051890503145]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 13.949428057064663]",True,False,42538,59853,"['Blackburn Railway Station (Blackburn)', -37.820071, 145.150014, 4.488821063583688]",,,2702.5/232.0,2500.6/1800.4,0.0276923076923076,1.0,0.912810378100629,0.4488821063583688,0.4649809352354888,1800.4,232.0
462,4/2 Paul Street,Doncaster,VIC,3108,900.0,-37.786602,145.104612,4,3,2,"{'Birralee Primary School': 1.1, 'Bulleen Heights School-Manningham Road Campus': 1.6, 'Koonung Secondary College': 2.2}","['Westfield Doncaster', -37.78685, 145.125332, 377]",town_house,207021157,Doncaster,24210,Manningham,3027.545441,2919.373535,"[['Birralee Primary School', 1.1, 31], ['Bulleen Heights School-Manningham Road Campus', 1.6, None], ['Koonung Secondary College', 2.2, 123]]",47854.0,60171.0,42170.0,59387.0,,"['51-Balwyn Rd/Doncaster Rd (Balwyn North)', -37.794648, 145.084631, 1.9705833172754674]","['Richmond Railway Station (Richmond)', -37.824074, 144.990164, 10.883962668055807]",True,False,42538,59853,"['Mont Albert Railway Station (Mont Albert)', -37.819427, 145.10553, 3.650864454824398]",,,2579.3/251.6,2148.7/1547.0,0.0476923076923076,1.0,0.3941166634550935,0.3650864454824398,0.3627987556018602,1547.0,251.6
463,3/8-10 Toni Street,Doncaster,VIC,3108,780.0,-37.7826833,145.1315015,4,3,2,"{'Doncaster Primary School': 0.5, 'Doncaster Secondary College': 0.6, 'Bulleen Heights School-Manningham Road Campus': 2.6}","['Westfield Doncaster', -37.78685, 145.125332, 377]",town_house,207021157,Doncaster,24210,Manningham,3027.545441,2919.373535,"[['Doncaster Primary School', 0.5, 120], ['Doncaster Secondary College', 0.6, 184], ['Bulleen Heights School-Manningham Road Campus', 2.6, None]]",47854.0,60171.0,42170.0,59387.0,,"['58-Box Hill Central/Whitehorse Rd (Box Hill)', -37.817876, 145.122349, 3.995018807799485]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 13.11969601667446]",True,False,42538,59853,"['Box Hill Railway Station (Box Hill)', -37.819222, 145.121429, 4.158181871293263]",,,1435.9/264.4,1108.1/797.8,0.1846153846153846,1.0,0.799003761559897,0.4158181871293263,0.4373232005558153,797.8,264.4
464,2/1 Malcolm Crescent,Doncaster,VIC,3108,760.0,-37.7949241,145.1205876,3,2,1,"{'Birralee Primary School': 0.7, 'Koonung Secondary College': 1.1, 'Bulleen Heights School-Manningham Road Campus': 2.9}","['Westfield Doncaster', -37.78685, 145.125332, 377]",town_house,207021157,Doncaster,24210,Manningham,3027.545441,2919.373535,"[['Birralee Primary School', 0.7, 31], ['Koonung Secondary College', 1.1, 123], ['Bulleen Heights School-Manningham Road Campus', 2.9, None]]",47854.0,60171.0,42170.0,59387.0,"['Box Hill Railway Station (Box Hill)', -37.819222, 145.121429, 2.7028142086891824]","['56-Elgar Rd/Whitehorse Rd (Box Hill)', -37.816911, 145.115592, 2.4839125791031007]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 11.455178599146635]",True,False,42538,59853,"['Box Hill Railway Station (Box Hill)', -37.819222, 145.121429, 2.7028142086891824]",,,1654.9/190.3,1475.4/1062.3,0.0476923076923076,0.9009380695630608,0.4967825158206201,0.2702814208689182,0.3818392866382211,1062.3,190.3
465,11/2 Curlew Court,Doncaster,VIC,3108,735.0,-37.7863435,145.1345098,4,2,2,"{'Doncaster Secondary College': 0.4, 'Doncaster Primary School': 0.4, 'Bulleen Heights School-Manningham Road Campus': 3.1}","['Westfield Doncaster', -37.78685, 145.125332, 377]",town_house,207021157,Doncaster,24210,Manningham,3027.545441,2919.373535,"[['Doncaster Secondary College', 0.4, 184], ['Doncaster Primary School', 0.4, 120], ['Bulleen Heights School-Manningham Road Campus', 3.1, None]]",47854.0,60171.0,42170.0,59387.0,,"['58-Box Hill Central/Whitehorse Rd (Box Hill)', -37.817876, 145.122349, 3.6654283248134845]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 12.957991261931612]",True,False,42538,59853,"['Box Hill Railway Station (Box Hill)', -37.819222, 145.121429, 3.8323032628166125]",,,2223.4/226.9,1148.2/826.7,0.1846153846153846,1.0,0.7330856649626969,0.3832303262816612,0.4319330420643871,826.7,226.9
